net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871718518003006694,PRINS CLAUSSTRAAT,2291WD,2291WD,WATERINGEN,22,100.0,100.0,100,100,G4,1566,0.0,0
westland-infra,871718518003006694,PRINS CLAUSSTRAAT,2291WG,2291WG,WATERINGEN,23,100.0,100.0,100,100,G4,1526,0.0,0
westland-infra,871718518003006694,WESTBLOK,2291WZ,2291XA,WATERINGEN,18,100.0,100.0,100,56,G4,1624,0.0,0
westland-infra,871718518003006694,WESTBLOK,2291XB,2291XB,WATERINGEN,12,100.0,100.0,100,100,G4,1581,0.0,0
westland-infra,871718518003006694,WESTBLOK,2291XC,2291XE,WATERINGEN,23,100.0,100.0,100,100,G4,1832,0.0,0
westland-infra,871718518003006694,MIDDELBLOK,2291XG,2291XG,WATERINGEN,16,100.0,100.0,100,100,G4,1724,0.0,0
westland-infra,871718518003006694,OOSTBLOK,2291XH,2291XH,WATERINGEN,17,100.0,100.0,100,100,G4,1656,0.0,0
westland-infra,871718518003006694,OOSTBLOK,2291XJ,2291XJ,WATERINGEN,11,100.0,100.0,100,82,G4,1773,0.0,0
westland-infra,871718518003006694,OOSTBLOK,2291XK,2291XK,WATERINGEN,23,100.0,100.0,100,100,G4,1739,0.0,0
westland-infra,871718518003006694,OOSTBLOK,2291XL,2291XL,WATERINGEN,21,100.0,100.0,100,100,G4,1609,0.0,0
westland-infra,871718518003006694,DE WILDE ZEE,2291XM,2291XM,WATERINGEN,11,100.0,100.0,100,100,G4,1937,0.0,0
westland-infra,871718518003006694,DE NESSE,2291XN,2291XN,WATERINGEN,14,100.0,100.0,100,100,G4,2146,0.0,0
westland-infra,871718518003006694,DE NESSE,2291XP,2291XP,WATERINGEN,10,100.0,100.0,100,80,G4,1689,0.0,0
westland-infra,871718518003006694,ELF GULDENSMIJN,2291XR,2291XR,WATERINGEN,13,100.0,100.0,100,54,G4,3532,0.0,0
westland-infra,871718518003006694,DE BRONKHORST,2291XS,2291XT,WATERINGEN,24,100.0,100.0,100,96,G4,1952,0.0,0
westland-infra,871718518003006694,ZONNEBLOK,2291XV,2291XW,WATERINGEN,25,100.0,100.0,100,100,G4,1649,0.0,0
westland-infra,871718518003006694,HOEKBLOK,2291XX,2291XX,WATERINGEN,16,100.0,100.0,100,94,G4,1511,0.0,0
westland-infra,871718518003006694,TIJMENSBLOK,2291XZ,2291XZ,WATERINGEN,17,100.0,100.0,100,100,G6,1530,0.0,0
westland-infra,871718518003006694,ALBERT VAN SCHOONHOVENLN,2291ZC,2291ZC,WATERINGEN,36,100.0,100.0,100,100,G4,1689,0.0,0
westland-infra,871718518003006694,MEISSENSTRAAT,2291ZD,2291ZD,WATERINGEN,12,100.0,100.0,100,100,G4,1640,0.0,0
westland-infra,871718518003006694,KRAMERSSTRAAT,2291ZH,2291ZH,WATERINGEN,24,100.0,100.0,100,100,G4,1640,0.0,0
westland-infra,871718518003006694,TIERATESSTRAAT,2291ZJ,2291ZJ,WATERINGEN,12,100.0,100.0,100,100,G4,1640,0.0,0
westland-infra,871718518003006694,RABARBERSTRAAT,2292AA,2292AB,WATERINGEN,26,100.0,100.0,100,100,G4,1102,0.0,0
westland-infra,871718518003006694,KOMKOMMERSTRAAT,2292AC,2292AC,WATERINGEN,28,100.0,100.0,100,100,G4,944,0.0,0
westland-infra,871718518003006694,GROENTELAAN,2292AD,2292AD,WATERINGEN,15,100.0,100.0,100,93,G4,2748,0.0,0
westland-infra,871718518003006694,GROENTELAAN,2292AE,2292AE,WATERINGEN,18,100.0,100.0,100,100,G4,881,0.0,0
westland-infra,871718518003006694,GROENTELAAN,2292AG,2292AG,WATERINGEN,25,100.0,100.0,100,100,G4,615,0.0,0
westland-infra,871718518003006694,GROENTELAAN,2292AH,2292AH,WATERINGEN,17,100.0,100.0,100,100,G4,1252,0.0,0
westland-infra,871718518003006694,COURGETTEPAD,2292AJ,2292AJ,WATERINGEN,24,100.0,100.0,100,100,G4,1070,0.0,0
westland-infra,871718518003006694,AUBERGINEPAD,2292AK,2292AK,WATERINGEN,23,100.0,100.0,100,100,G4,1018,0.0,0
westland-infra,871718518003006694,RADIJSSTRAAT,2292AL,2292AL,WATERINGEN,24,100.0,100.0,100,96,G4,1415,0.0,0
westland-infra,871718518003006694,PAPRIKASTRAAT,2292AM,2292AM,WATERINGEN,16,100.0,100.0,100,100,G4,1017,0.0,0
westland-infra,871718518003006694,TOMATENSTRAAT,2292AN,2292AN,WATERINGEN,33,100.0,100.0,100,97,G4,947,0.0,0
westland-infra,871718518003006694,SLASTRAAT,2292AP,2292BA,WATERINGEN,59,100.0,100.0,100,100,G4,1314,0.0,0
westland-infra,871718518003006694,FRUITLAAN,2292BB,2292BB,WATERINGEN,23,100.0,100.0,100,100,G4,1365,0.0,0
westland-infra,871718518003006694,FRUITLAAN,2292BC,2292BC,WATERINGEN,18,100.0,100.0,100,100,G4,815,0.0,0
westland-infra,871718518003006694,FRUITLAAN,2292BD,2292BD,WATERINGEN,36,100.0,100.0,100,97,G4,1028,0.0,0
westland-infra,871718518003006694,FRAMBOZENPAD,2292BE,2292BE,WATERINGEN,15,100.0,100.0,100,100,G4,920,0.0,0
westland-infra,871718518003006694,DRUIVENHOF,2292BG,2292BG,WATERINGEN,18,100.0,100.0,100,100,G4,890,0.0,0
westland-infra,871718518003006694,KERSENPAD,2292BH,2292BJ,WATERINGEN,47,100.0,100.0,100,98,G4,817,0.0,0
westland-infra,871718518003006694,ABRIKOZENPLEIN,2292BK,2292BL,WATERINGEN,28,100.0,100.0,100,96,G4,1241,0.0,0
westland-infra,871718518003006694,PERENPAD,2292BM,2292BM,WATERINGEN,12,100.0,100.0,100,100,G4,1539,0.0,0
westland-infra,871718518003006694,AALBESSENLAAN,2292BN,2292BN,WATERINGEN,31,100.0,100.0,100,94,G4,1279,0.0,0
westland-infra,871718518003006694,AARDBEIENSTRAAT,2292BP,2292BP,WATERINGEN,12,100.0,100.0,100,100,G4,1287,0.0,0
westland-infra,871718518003006694,KAMILLESTRAAT,2292CA,2292CA,WATERINGEN,18,100.0,100.0,100,100,G4,1496,0.0,0
westland-infra,871718518003006694,PETERSELIESTRAAT,2292CB,2292CB,WATERINGEN,27,100.0,100.0,100,100,G4,890,0.0,0
westland-infra,871718518003006694,KERVELSTRAAT,2292CC,2292CE,WATERINGEN,44,100.0,100.0,100,100,G4,1006,0.0,0
westland-infra,871718518003006694,KRUIDENLAAN,2292CG,2292CG,WATERINGEN,37,100.0,100.0,100,97,G4,1065,0.0,0
westland-infra,871718518003006694,JASMIJNPAD,2292CH,2292CM,WATERINGEN,45,100.0,100.0,100,100,G4,1190,0.0,0
westland-infra,871718518003006694,BONENKRUIDPAD,2292CN,2292CN,WATERINGEN,16,100.0,100.0,100,100,G4,1041,0.0,0
westland-infra,871718518003006694,BASILICUMPAD,2292CP,2292CP,WATERINGEN,14,100.0,100.0,100,100,G4,911,0.0,0
westland-infra,871718518003006694,SALIESTRAAT,2292CR,2292CR,WATERINGEN,11,100.0,100.0,100,100,G4,1392,0.0,0
westland-infra,871718518003006694,WATERKERSSTRAAT,2292CS,2292CT,WATERINGEN,46,100.0,100.0,100,100,G4,1098,0.0,0
westland-infra,871718518003006694,BLOEMENLAAN,2292DA,2292DA,WATERINGEN,26,100.0,100.0,100,100,G4,814,0.0,0
westland-infra,871718518003006694,BLOEMENLAAN,2292DB,2292DB,WATERINGEN,25,100.0,100.0,100,100,G4,951,0.0,0
westland-infra,871718518003006694,PIOENROOSLAAN,2292DC,2292DC,WATERINGEN,17,100.0,100.0,100,100,G4,1124,0.0,0
westland-infra,871718518003006694,IRISSTRAAT,2292DD,2292DE,WATERINGEN,21,100.0,100.0,100,100,G4,902,0.0,0
westland-infra,871718518003006694,ALSTROEMERIASTRAAT,2292DG,2292DG,WATERINGEN,26,100.0,100.0,100,100,G4,848,0.0,0
westland-infra,871718518003006694,ZONNEBLOEMSTRAAT,2292DH,2292DH,WATERINGEN,20,100.0,100.0,100,100,G4,1821,0.0,0
westland-infra,871718518003006694,ZONNEBLOEMSTRAAT,2292DJ,2292DJ,WATERINGEN,20,100.0,100.0,100,100,G4,807,0.0,0
westland-infra,871718518003006694,TRACHELIUMHOF,2292DK,2292DL,WATERINGEN,22,100.0,100.0,100,95,G4,950,0.0,0
westland-infra,871718518003006694,ORCHIDEEHOF,2292DM,2292DM,WATERINGEN,29,100.0,100.0,100,100,G4,923,0.0,0
westland-infra,871718518003006694,VIOLIERSTRAAT,2292DN,2292DP,WATERINGEN,16,100.0,100.0,100,100,G4,653,0.0,0
westland-infra,871718518003006694,TURFSCHIPPER,2292JA,2292JA,WATERINGEN,17,100.0,100.0,100,88,G4,1665,0.0,0
westland-infra,871718518003006694,TURFSCHIPPER,2292JB,2292JB,WATERINGEN,19,100.0,100.0,100,68,G4,2764,0.0,0
westland-infra,871718518003006694,TURFSCHIPPER,2292JC,2292JC,WATERINGEN,21,100.0,100.0,100,71,G4,3885,0.0,0
westland-infra,871718518003006694,KLOPPERMAN,2292JD,2292JE,WATERINGEN,17,100.0,100.0,100,47,G4,5152,0.0,0
westland-infra,871718518003006694,LINNEWEVER,2292JG,2292JH,WATERINGEN,26,100.0,100.0,100,85,G4,1742,0.0,0
westland-infra,871718518003006694,HOEFSMID,2292JJ,2295HA,WATERINGEN,25,100.0,100.0,100,48,G4,5351,0.0,0
westland-infra,871718518003006694,VAN LOTTOMSTRAAT,2295HB,2295HB,KWINTSHEUL,18,100.0,100.0,100,100,G4,1136,0.0,0
westland-infra,871718518003006694,VORKOTTERSTRAAT,2295HC,2295HC,KWINTSHEUL,16,100.0,100.0,100,94,G4,1210,0.0,0
westland-infra,871718518003006694,'T HOOGJE,2295HD,2295HD,KWINTSHEUL,30,100.0,100.0,100,100,G4,698,0.0,0
westland-infra,871718518003006694,BLANKVOORN,2295HE,2295HE,KWINTSHEUL,26,100.0,100.0,100,100,G4,778,0.0,0
westland-infra,871718518003006694,RIVIERGRONDEL,2295HG,2295HG,KWINTSHEUL,20,100.0,100.0,100,100,G4,681,0.0,0
westland-infra,871718518003006694,BRASEM,2295HH,2295HJ,KWINTSHEUL,16,100.0,100.0,100,100,G4,1311,0.0,0
westland-infra,871718518003006694,KARPER,2295HK,2295HK,KWINTSHEUL,24,100.0,100.0,100,100,G4,652,0.0,0
westland-infra,871718518003006694,WESTERHEUL,2295HX,2295HX,KWINTSHEUL,23,100.0,100.0,100,100,G4,882,0.0,0
westland-infra,871718518003006694,KWINTRUM,2295HZ,2295HZ,KWINTSHEUL,33,100.0,100.0,100,100,G4,944,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KA,2295KB,KWINTSHEUL,24,100.0,100.0,100,83,G4,2252,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KC,2295KC,KWINTSHEUL,12,100.0,100.0,100,83,G4,2844,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KD,2295KE,KWINTSHEUL,20,100.0,100.0,100,70,G4,3588,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KG,2295KG,KWINTSHEUL,11,100.0,100.0,100,82,G4,3311,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KH,2295KH,KWINTSHEUL,24,100.0,100.0,100,71,G4,3011,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KJ,2295KJ,KWINTSHEUL,13,100.0,100.0,100,85,G4,3322,0.0,0
westland-infra,871718518003006694,HEULWEG,2295KK,2295KZ,KWINTSHEUL,28,100.0,100.0,100,79,G4,2586,0.0,0
westland-infra,871718518003006694,KERKSTRAAT,2295LA,2295LC,KWINTSHEUL,23,100.0,100.0,100,83,G4,2652,0.0,0
westland-infra,871718518003006694,KERKSTRAAT,2295LD,2295LE,KWINTSHEUL,31,100.0,100.0,100,87,G4,2069,0.0,0
westland-infra,871718518003006694,KERKSTRAAT,2295LG,2295LG,KWINTSHEUL,14,100.0,100.0,100,64,G4,4098,0.0,0
westland-infra,871718518003006694,KERKSTRAAT,2295LH,2295LH,KWINTSHEUL,24,100.0,100.0,100,88,G4,2710,0.0,0
westland-infra,871718518003006694,MARIENDIJK,2295LJ,2295LJ,KWINTSHEUL,16,100.0,100.0,100,88,G4,2796,0.0,0
westland-infra,871718518003006694,MARIENDIJK,2295LK,2295LL,KWINTSHEUL,16,100.0,100.0,100,81,G4,3758,0.0,0
westland-infra,871718518003006694,DE DRIESPRONG,2295LM,2295LN,KWINTSHEUL,20,100.0,100.0,100,95,G4,2422,0.0,0
westland-infra,871718518003006694,PASTOOR VINKESTEYNSTRAAT,2295LP,2295LP,KWINTSHEUL,18,100.0,100.0,100,89,G4,2128,0.0,0
westland-infra,871718518003006694,PASTOOR VINKESTEYNSTRAAT,2295LR,2295LR,KWINTSHEUL,16,100.0,100.0,100,94,G4,1502,0.0,0
westland-infra,871718518003006694,SLIMPAD,2295LS,2295LS,KWINTSHEUL,10,100.0,100.0,100,80,G4,2861,0.0,0
westland-infra,871718518003006694,LAAN HERTEWIJK,2295LT,2295LV,KWINTSHEUL,15,100.0,100.0,100,60,G4,3977,0.0,0
westland-infra,871718518003006694,HOLLEWATERING,2295LW,2295LZ,KWINTSHEUL,26,100.0,100.0,100,73,G4,3626,0.0,0
westland-infra,871718518003006694,VAN BUERENLAAN,2295MA,2295NC,KWINTSHEUL,48,100.0,100.0,100,90,G4,2130,0.0,0
westland-infra,871718518003006694,HOENDERPARKLAAN,2295ND,2295ND,KWINTSHEUL,17,100.0,100.0,100,94,G4,2163,0.0,0
westland-infra,871718518003006694,HOENDERPARKLAAN,2295NE,2295NE,KWINTSHEUL,21,100.0,100.0,100,100,G4,1264,0.0,0
westland-infra,871718518003006694,HOENDERPARKLAAN,2295NG,2295NG,KWINTSHEUL,17,100.0,100.0,100,94,G4,1322,0.0,0
westland-infra,871718518003006694,HOENDERPARKLAAN,2295NH,2295NH,KWINTSHEUL,26,100.0,100.0,100,96,G4,1653,0.0,0
westland-infra,871718518003006694,FUUT,2295NJ,2295NM,KWINTSHEUL,47,100.0,100.0,100,98,G4,1611,0.0,0
westland-infra,871718518003006694,GELE KWIKSTAART,2295NN,2295NN,KWINTSHEUL,14,100.0,100.0,100,100,G4,1690,0.0,0
westland-infra,871718518003006694,GELE KWIKSTAART,2295NP,2295NP,KWINTSHEUL,18,100.0,100.0,100,100,G4,1028,0.0,0
westland-infra,871718518003006694,GELE KWIKSTAART,2295NR,2295NR,KWINTSHEUL,12,100.0,100.0,100,100,G4,1845,0.0,0
westland-infra,871718518003006694,GELE KWIKSTAART,2295NS,2295NS,KWINTSHEUL,18,100.0,100.0,100,100,G4,991,0.0,0
westland-infra,871718518003006694,KIEVIT,2295NT,2295NT,KWINTSHEUL,12,100.0,100.0,100,92,G4,1780,0.0,0
westland-infra,871718518003006694,KIEVIT,2295NV,2295NX,KWINTSHEUL,24,100.0,100.0,100,92,G4,2147,0.0,0
westland-infra,871718518003006694,DE RAAPHORST,2295NZ,2295NZ,KWINTSHEUL,11,100.0,100.0,100,91,G4,4338,0.0,0
westland-infra,871718518003006694,KEMPHAAN,2295PA,2295PA,KWINTSHEUL,11,100.0,100.0,100,100,G4,968,0.0,0
westland-infra,871718518003006694,WATERSNIP,2295PB,2295PC,KWINTSHEUL,18,100.0,100.0,100,100,G4,1234,0.0,0
westland-infra,871718518003006694,LEEUWERIK,2295PE,2295PE,KWINTSHEUL,27,100.0,100.0,100,89,G6,3199,0.0,0
westland-infra,871718518003006694,LEEUWERIK,2295PG,2295PG,KWINTSHEUL,26,100.0,100.0,100,100,G6,1558,0.0,0
westland-infra,871718518003006694,LEEUWERIK,2295PH,2295PH,KWINTSHEUL,18,100.0,100.0,100,100,G4,1100,0.0,0
westland-infra,871718518003006694,LEEUWERIK,2295PJ,2295PJ,KWINTSHEUL,18,100.0,100.0,100,94,G4,1374,0.0,0
westland-infra,871718518003006694,PLEIN 1957,2295PK,2295PK,KWINTSHEUL,19,100.0,100.0,100,100,G4,1343,0.0,0
westland-infra,871718518003006694,PLEIN 1957,2295PL,2295PL,KWINTSHEUL,10,100.0,100.0,100,100,G4,1584,0.0,0
westland-infra,871718518003006694,BERESTEIN,2295PM,2295PM,KWINTSHEUL,22,100.0,100.0,100,100,G4,1578,0.0,0
westland-infra,871718518003006694,BERESTEIN,2295PN,2295PN,KWINTSHEUL,14,100.0,100.0,100,100,G4,1369,0.0,0
westland-infra,871718518003006694,BERESTEIN,2295PP,2295PP,KWINTSHEUL,14,100.0,100.0,100,100,G4,1615,0.0,0
westland-infra,871718518003006694,GRUTTO,2295PR,2295PR,KWINTSHEUL,20,100.0,100.0,100,100,G4,1287,0.0,0
westland-infra,871718518003006694,GRUTTO,2295PS,2295PS,KWINTSHEUL,16,100.0,100.0,100,100,G4,1543,0.0,0
westland-infra,871718518003006694,GRUTTO,2295PT,2295PT,KWINTSHEUL,20,100.0,100.0,100,80,G4,1994,0.0,0
westland-infra,871718518003006694,GRUTTO,2295PV,2295PV,KWINTSHEUL,19,100.0,100.0,100,100,G4,2301,0.0,0
westland-infra,871718518003006694,GRUTTO,2295PW,2295PW,KWINTSHEUL,22,100.0,100.0,100,100,G4,1440,0.0,0
westland-infra,871718518003006694,LEEUWERIK,2295PX,2295PZ,KWINTSHEUL,29,100.0,100.0,100,100,G4,1271,0.0,0
westland-infra,871718518003006694,WILGENHOVE,2295RA,2295RB,KWINTSHEUL,14,100.0,100.0,100,79,G4,3698,0.0,0
westland-infra,871718518003006694,SERINGENHOVE,2295RC,2295RC,KWINTSHEUL,15,100.0,100.0,100,93,G4,2293,0.0,0
westland-infra,871718518003006694,SERINGENHOVE,2295RD,2295RD,KWINTSHEUL,15,100.0,100.0,100,100,G4,2201,0.0,0
westland-infra,871718518003006694,MAGNOLIAHOVE,2295RE,2295RE,KWINTSHEUL,20,100.0,100.0,100,95,G4,1891,0.0,0
westland-infra,871718518003006694,MAGNOLIAHOVE,2295RG,2295RG,KWINTSHEUL,11,100.0,100.0,100,100,G4,1834,0.0,0
westland-infra,871718518003006694,BERKENHOVE,2295RH,2295RH,KWINTSHEUL,25,100.0,100.0,100,100,G4,1567,0.0,0
westland-infra,871718518003006694,LINDEHOVE,2295RJ,2295RJ,KWINTSHEUL,20,100.0,100.0,100,95,G4,1846,0.0,0
westland-infra,871718518003006694,LINDEHOVE,2295RK,2295RK,KWINTSHEUL,16,100.0,100.0,100,100,G4,1573,0.0,0
westland-infra,871718518003006694,ELZENHOVE,2295RL,2295RL,KWINTSHEUL,20,100.0,100.0,100,95,G4,1721,0.0,0
westland-infra,871718518003006694,LANGE WATERINGKADE,2295RM,2295RM,KWINTSHEUL,21,100.0,100.0,100,95,G4,2179,0.0,0
westland-infra,871718518003006694,LANGE WATERINGKADE,2295RN,2295RN,KWINTSHEUL,23,100.0,100.0,100,87,G4,1912,0.0,0
westland-infra,871718518003006694,LANGE WATERINGKADE,2295RP,2295RP,KWINTSHEUL,17,100.0,100.0,100,94,G4,3135,0.0,0
westland-infra,871718518003006694,VAN LUYKLAAN,2295RR,2295RV,KWINTSHEUL,35,100.0,100.0,100,63,G6,3762,0.0,0
westland-infra,871718518003006694,BOVENDIJK,2295RW,2295RX,KWINTSHEUL,19,100.0,100.0,100,79,G4,3690,0.0,0
westland-infra,871718518003006694,BOVENDIJK,2295RZ,2295RZ,KWINTSHEUL,31,100.0,100.0,100,65,G4,5314,0.0,0
westland-infra,871718518003006694,VAN DER DUSSENLAAN,2295SB,2614KA,KWINTSHEUL,37,100.0,100.0,100,81,G4,3385,0.0,0
westland-infra,871718518003006694,WOUDSELAAN,2614KB,2614KC,DELFT,34,100.0,100.0,100,94,G4,2425,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2614KD,2614KD,DELFT,11,100.0,100.0,100,91,G4,2656,0.0,0
westland-infra,871718518003006694,KASTANJEWETERING,2614KE,2614KE,DELFT,11,100.0,100.0,100,91,G4,1987,0.0,0
westland-infra,871718518003006694,LAAN VAN GROENEWEGEN,2614KG,2614KG,DELFT,27,100.0,96.3,100,85,G4,2411,0.0,0
westland-infra,871718518003006694,MOLENSINGEL,2614LA,2614LA,DELFT,40,100.0,100.0,100,100,G4,1210,0.0,0
westland-infra,871718518003006694,MOLENSINGEL,2614LB,2614LB,DELFT,32,100.0,100.0,100,100,G4,1079,0.0,0
westland-infra,871718518003006694,MOLENSINGEL,2614LC,2614LC,DELFT,32,100.0,100.0,100,100,G4,1422,0.0,0
westland-infra,871718518003006694,BUITENWATERSLOOT,2614LD,2614LD,DELFT,30,100.0,100.0,100,97,G4,1826,0.0,0
westland-infra,871718518003006694,OLIEMOLEN,2614LE,2614LE,DELFT,31,100.0,100.0,100,100,G4,1012,0.0,0
westland-infra,871718518003006694,OLIEMOLEN,2614LG,2614LG,DELFT,29,100.0,100.0,100,97,G4,1669,0.0,0
westland-infra,871718518003006694,OLIEMOLEN,2614LH,2614LH,DELFT,20,100.0,100.0,100,95,G4,977,0.0,0
westland-infra,871718518003006694,MOLENWEIDE,2614LJ,2614LJ,DELFT,46,100.0,100.0,100,100,G4,1056,0.0,0
westland-infra,871718518003006694,MOLENWEIDE,2614LK,2614LK,DELFT,47,100.0,100.0,100,100,G4,1150,0.0,0
westland-infra,871718518003006694,PELMOLEN,2614LL,2614LL,DELFT,10,100.0,100.0,100,100,G4,1022,0.0,0
westland-infra,871718518003006694,RUNMOLEN,2614LM,2614LM,DELFT,10,100.0,100.0,100,100,G4,1023,0.0,0
westland-infra,871718518003006694,TRASMOLEN,2614LN,2614LN,DELFT,10,100.0,100.0,100,100,G4,1062,0.0,0
westland-infra,871718518003006694,VERFMOLEN,2614LP,2614LR,DELFT,21,100.0,100.0,100,100,G4,1257,0.0,0
westland-infra,871718518003006694,VOLMOLEN,2614LS,2614LS,DELFT,23,100.0,100.0,100,100,G4,1104,0.0,0
westland-infra,871718518003006694,MOUTMOLEN,2614LT,2614LT,DELFT,21,100.0,100.0,100,90,G4,1200,0.0,0
westland-infra,871718518003006694,KORENMOLEN,2614LV,2614LV,DELFT,19,100.0,100.0,100,100,G4,1057,0.0,0
westland-infra,871718518003006694,DE HOOP,2614LW,2614LW,DELFT,44,100.0,100.0,100,100,G4,819,0.0,0
westland-infra,871718518003006694,DE EENDRACHT,2614LX,2614LX,DELFT,69,100.0,100.0,100,100,G4,714,0.0,0
westland-infra,871718518003006694,LEEHOEVE,2614MH,2625EB,DELFT,14,100.0,100.0,100,43,G4,7911,0.0,0
westland-infra,871718518003006694,RIJKSSTRAATWEG,2635AC,2635AC,DEN HOORN ZH,20,100.0,100.0,100,75,G4,3661,0.0,0
westland-infra,871718518003006694,TRAMKADE,2635BA,2635BB,DEN HOORN ZH,25,100.0,100.0,100,84,G4,2280,0.0,0
westland-infra,871718518003006694,BALKENGAT,2635BC,2635BZ,DEN HOORN ZH,19,100.0,100.0,100,95,G4,1145,0.0,0
westland-infra,871718518003006694,HARNASKADE,2635CA,2635CA,DEN HOORN ZH,18,100.0,100.0,100,78,G4,2975,0.0,0
westland-infra,871718518003006694,HARNASKADE,2635CB,2635CB,DEN HOORN ZH,11,100.0,100.0,100,91,G4,3357,0.0,0
westland-infra,871718518003006694,WOUDSEWEG,2635CC,2635CC,DEN HOORN ZH,14,100.0,100.0,100,93,G4,2412,0.0,0
westland-infra,871718518003006694,WOUDSEWEG,2635CD,2635CD,DEN HOORN ZH,12,100.0,100.0,100,100,G4,1288,0.0,0
westland-infra,871718518003006694,WOUDSEWEG,2635CE,2635CE,DEN HOORN ZH,16,100.0,100.0,100,100,G4,1247,0.0,0
westland-infra,871718518003006694,WOUDSEWEG,2635CG,2635CG,DEN HOORN ZH,21,100.0,100.0,100,76,G4,3119,0.0,0
westland-infra,871718518003006694,WOUDSELAAN,2635CH,2635CH,DEN HOORN ZH,22,100.0,100.0,100,86,G4,3161,0.0,0
westland-infra,871718518003006694,LOOKWATERING,2635CJ,2635CJ,DEN HOORN ZH,16,100.0,100.0,100,100,G4,2205,0.0,0
westland-infra,871718518003006694,LOOKWATERING,2635CK,2635CK,DEN HOORN ZH,15,100.0,100.0,100,80,G4,2300,0.0,0
westland-infra,871718518003006694,HOORNSEWAL,2635CL,2635CP,DEN HOORN ZH,23,100.0,100.0,100,74,G4,4170,0.0,0
westland-infra,871718518003006694,SCHOOLSTRAAT,2635CR,2635CR,DEN HOORN ZH,38,100.0,100.0,100,97,G4,1013,0.0,0
westland-infra,871718518003006694,KALMOESKADE,2635CS,2635CT,DEN HOORN ZH,24,100.0,100.0,100,79,G4,2738,0.0,0
westland-infra,871718518003006694,ZWETHKADE ZUID,2635CV,2635CV,DEN HOORN ZH,12,100.0,100.0,100,75,G4,3318,0.0,0
westland-infra,871718518003006694,ZWETHKADE ZUID,2635CW,2635CW,DEN HOORN ZH,20,100.0,100.0,100,75,G4,3310,0.0,0
westland-infra,871718518003006694,PLAATS,2635CX,2635DA,DEN HOORN ZH,35,100.0,100.0,100,74,G4,2985,0.0,0
westland-infra,871718518003006694,KAPELLAAN,2635DB,2635DB,DEN HOORN ZH,25,100.0,100.0,100,100,G4,1003,0.0,0
westland-infra,871718518003006694,KAPELLAAN,2635DC,2635DC,DEN HOORN ZH,15,100.0,100.0,100,93,G4,1354,0.0,0
westland-infra,871718518003006694,KAPELLAAN,2635DD,2635DD,DEN HOORN ZH,21,100.0,100.0,100,100,G4,973,0.0,0
westland-infra,871718518003006694,KLOOSTERPAD,2635DE,2635DE,DEN HOORN ZH,20,100.0,100.0,100,100,G4,902,0.0,0
westland-infra,871718518003006694,KLOOSTERPAD,2635DG,2635DG,DEN HOORN ZH,19,100.0,100.0,100,100,G4,623,0.0,0
westland-infra,871718518003006694,KLOOSTERPAD,2635DH,2635DH,DEN HOORN ZH,24,100.0,100.0,100,100,G4,853,0.0,0
westland-infra,871718518003006694,ZUIDHOORNSEWEG,2635DJ,2635EA,DEN HOORN ZH,25,100.0,100.0,100,72,G4,4311,0.0,0
westland-infra,871718518003006694,LOOKSINGEL,2635EB,2635EB,DEN HOORN ZH,25,100.0,100.0,100,100,G4,1405,0.0,0
westland-infra,871718518003006694,LOOKSINGEL,2635EC,2635ED,DEN HOORN ZH,17,100.0,100.0,100,94,G4,1250,0.0,0
westland-infra,871718518003006694,HOF VAN DELFTSTRAAT,2635EE,2635EE,DEN HOORN ZH,15,100.0,100.0,100,100,G4,1301,0.0,0
westland-infra,871718518003006694,HOF VAN DELFTSTRAAT,2635EG,2635EH,DEN HOORN ZH,18,100.0,100.0,100,94,G4,1421,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635EJ,2635EJ,DEN HOORN ZH,20,100.0,100.0,100,95,G4,1804,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635EK,2635EK,DEN HOORN ZH,14,100.0,100.0,100,86,G4,2156,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635EL,2635EM,DEN HOORN ZH,26,100.0,100.0,100,88,G4,2232,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635EN,2635EN,DEN HOORN ZH,14,100.0,100.0,100,100,G4,1687,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635EP,2635EP,DEN HOORN ZH,21,100.0,100.0,100,90,G4,1391,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635ER,2635ER,DEN HOORN ZH,16,100.0,100.0,100,94,G4,2117,0.0,0
westland-infra,871718518003006694,DIJKSHOORNSEWEG,2635ES,2635ES,DEN HOORN ZH,15,100.0,100.0,100,87,G4,1515,0.0,0
