net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871718518003012077,Kallenkoterallee,8331AJ,8331AJ,STEENWIJK,33.0,100.0,100.0,100.0,G4,2133
8716912000008,871718518003012077,Kallenkoterallee,8331AK,8331AL,STEENWIJK,19.0,100.0,100.0,100.0,G4,1561
8716912000008,871718518003012077,Thorbeckestraat,8331AM,8331AM,STEENWIJK,10.0,100.0,100.0,100.0,G4,1536
8716912000008,871718518003012077,Thorbeckestraat,8331AN,8331AN,STEENWIJK,16.0,100.0,100.0,100.0,G4,1384
8716912000008,871718518003012077,Thorbeckestraat,8331AP,8331AP,STEENWIJK,18.0,100.0,100.0,100.0,G4,1466
8716912000008,871718518003012077,Thorbeckestraat,8331AR,8331AR,STEENWIJK,10.0,100.0,100.0,100.0,G4,1669
8716912000008,871718518003012077,Troelstrastraat,8331AS,8331AS,STEENWIJK,14.0,100.0,100.0,100.0,G4,1537
8716912000008,871718518003012077,Troelstrastraat,8331AT,8331AT,STEENWIJK,12.0,100.0,100.0,100.0,G4,1580
8716912000008,871718518003012077,Troelstrastraat,8331AV,8331AV,STEENWIJK,16.0,100.0,100.0,94.0,G4,2275
8716912000008,871718518003012077,Schaepmanstraat,8331AW,8331AW,STEENWIJK,24.0,100.0,100.0,96.0,G4,2163
8716912000008,871718518003012077,Dr. Dreesstraat,8331AX,8331AX,STEENWIJK,23.0,100.0,100.0,100.0,G4,1433
8716912000008,871718518003012077,Ir. Luteijnstraat,8331AZ,8331AZ,STEENWIJK,10.0,100.0,100.0,100.0,G4,1570
8716912000008,871718518003012077,Ir. Luteijnstraat,8331BA,8331BA,STEENWIJK,15.0,100.0,100.0,100.0,G4,1787
8716912000008,871718518003012077,Duymaer van Twiststraat,8331BB,8331BB,STEENWIJK,13.0,100.0,100.0,100.0,G4,1661
8716912000008,871718518003012077,Duymaer van Twiststraat,8331BC,8331BC,STEENWIJK,18.0,100.0,100.0,100.0,G4,1642
8716912000008,871718518003012077,De van der Schuerenstr,8331BD,8331BD,STEENWIJK,18.0,100.0,100.0,100.0,G4,1662
8716912000008,871718518003012077,De van der Schuerenstr,8331BE,8331BG,STEENWIJK,26.0,100.0,100.0,100.0,G4,1960
8716912000008,871718518003012077,H S Schralestraat,8331BH,8331BH,STEENWIJK,22.0,100.0,100.0,100.0,G4,1741
8716912000008,871718518003012077,Willem van der Veerstr,8331BJ,8331BK,STEENWIJK,26.0,100.0,100.0,100.0,G4,1511
8716912000008,871718518003012077,President Kennedystraat,8331BL,8331BL,STEENWIJK,15.0,100.0,100.0,93.0,G4,2556
8716912000008,871718518003012077,President Kennedystraat,8331BM,8331BN,STEENWIJK,26.0,100.0,100.0,100.0,G4,1550
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BP,8331BP,STEENWIJK,19.0,100.0,100.0,100.0,G4,1177
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BR,8331BR,STEENWIJK,19.0,100.0,100.0,100.0,G4,1105
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BS,8331BS,STEENWIJK,12.0,100.0,100.0,100.0,G4,1177
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BT,8331BT,STEENWIJK,15.0,100.0,100.0,100.0,G4,1230
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BV,8331BV,STEENWIJK,17.0,100.0,100.0,100.0,G4,1440
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BW,8331BX,STEENWIJK,27.0,100.0,100.0,100.0,G4,1608
8716912000008,871718518003012077,Burg Voetelinkstraat,8331BZ,8331BZ,STEENWIJK,19.0,100.0,100.0,95.0,G4,1486
8716912000008,871718518003012077,Burg Voetelinkstraat,8331CA,8331CA,STEENWIJK,18.0,100.0,100.0,100.0,G4,1283
8716912000008,871718518003012077,Willem van Engenstraat,8331CB,8331CB,STEENWIJK,15.0,100.0,100.0,100.0,G4,1364
8716912000008,871718518003012077,Willem van Engenstraat,8331CC,8331CD,STEENWIJK,17.0,100.0,100.0,94.0,G4,2670
8716912000008,871718518003012077,Hendrik de Vroomestraat,8331CE,8331CE,STEENWIJK,15.0,100.0,100.0,100.0,G4,1294
8716912000008,871718518003012077,Hendrik de Vroomestraat,8331CG,8331CG,STEENWIJK,15.0,100.0,100.0,100.0,G4,1617
8716912000008,871718518003012077,Hendrik de Vroomestraat,8331CH,8331CH,STEENWIJK,15.0,100.0,100.0,100.0,G4,1622
8716912000008,871718518003012077,Hendrik de Vroomestraat,8331CJ,8331CJ,STEENWIJK,14.0,100.0,100.0,100.0,G4,1480
8716912000008,871718518003012077,Hendrik de Vroomestraat,8331CK,8331CM,STEENWIJK,16.0,100.0,100.0,88.0,G4,2657
8716912000008,871718518003012077,Gagelsweg,8331CN,8331CN,STEENWIJK,12.0,100.0,100.0,100.0,G4,1978
8716912000008,871718518003012077,Gagelsweg,8331CP,8331CP,STEENWIJK,12.0,100.0,100.0,100.0,G4,2650
8716912000008,871718518003012077,Meppelerweg,8331CR,8331CR,STEENWIJK,14.0,100.0,100.0,93.0,G4,2433
8716912000008,871718518003012077,Meppelerweg,8331CS,8331CV,STEENWIJK,23.0,100.0,95.65,61.0,G4,4377
8716912000008,871718518003012077,Meppelerweg,8331CW,8331CW,STEENWIJK,12.0,100.0,100.0,67.0,G4,4527
8716912000008,871718518003012077,Meppelerweg,8331CX,8331CX,STEENWIJK,11.0,100.0,100.0,82.0,G4,3710
8716912000008,871718518003012077,Meppelerweg,8331CZ,8331CZ,STEENWIJK,11.0,100.0,100.0,100.0,G4,2341
8716912000008,871718518003012077,Meppelerweg,8331DA,8331DA,STEENWIJK,13.0,100.0,100.0,85.0,G4,2574
8716912000008,871718518003012077,Meppelerweg,8331DB,8331DB,STEENWIJK,18.0,100.0,100.0,67.0,G4,3253
8716912000008,871718518003012077,Markestraat,8331DC,8331DD,STEENWIJK,24.0,100.0,100.0,96.0,G4,2137
8716912000008,871718518003012077,Bentingestraat,8331DE,8331DG,STEENWIJK,17.0,100.0,100.0,94.0,G4,1608
8716912000008,871718518003012077,Preistingestraat,8331DH,8331DH,STEENWIJK,12.0,100.0,100.0,100.0,G4,1678
8716912000008,871718518003012077,Preistingestraat,8331DJ,8331DJ,STEENWIJK,16.0,100.0,100.0,100.0,G4,1611
8716912000008,871718518003012077,Preistingestraat,8331DK,8331DK,STEENWIJK,10.0,100.0,100.0,100.0,G4,1889
8716912000008,871718518003012077,Preistingestraat,8331DL,8331DL,STEENWIJK,15.0,100.0,100.0,100.0,G4,1829
8716912000008,871718518003012077,Olde Wheemestraat,8331DM,8331DM,STEENWIJK,10.0,100.0,100.0,100.0,G4,1942
8716912000008,871718518003012077,Wintersstraat,8331DN,8331DR,STEENWIJK,26.0,100.0,100.0,100.0,G4,1699
8716912000008,871718518003012077,Slingerbos,8331DS,8331DS,STEENWIJK,23.0,100.0,100.0,100.0,G4,1845
8716912000008,871718518003012077,Baltersstraat,8331DT,8331DW,STEENWIJK,25.0,100.0,100.0,100.0,G4,1661
8716912000008,871718518003012077,Cueperstraat,8331DX,8331DX,STEENWIJK,16.0,100.0,100.0,100.0,G4,1615
8716912000008,871718518003012077,Poortersplein,8331DZ,8331DZ,STEENWIJK,86.0,100.0,100.0,100.0,G4,827
8716912000008,871718518003012077,Oostwijkstraat,8331EA,8331EA,STEENWIJK,12.0,100.0,100.0,92.0,G4,3568
8716912000008,871718518003012077,Oostwijkstraat,8331EB,8331EB,STEENWIJK,13.0,100.0,100.0,100.0,G4,1357
8716912000008,871718518003012077,Oostwijkstraat,8331EC,8331EC,STEENWIJK,24.0,100.0,100.0,100.0,G4,2020
8716912000008,871718518003012077,Oostwijkstraat,8331ED,8331ED,STEENWIJK,11.0,100.0,100.0,73.0,G4,4815
8716912000008,871718518003012077,Oostwijkstraat,8331EE,8331EE,STEENWIJK,13.0,100.0,100.0,100.0,G4,2086
8716912000008,871718518003012077,Oostwijkstraat,8331EG,8331EG,STEENWIJK,19.0,100.0,100.0,84.0,G4,3067
8716912000008,871718518003012077,Prins Bernhardstraat,8331EH,8331EJ,STEENWIJK,25.0,100.0,100.0,96.0,G4,2254
8716912000008,871718518003012077,Prins Bernhardstraat,8331EK,8331EK,STEENWIJK,16.0,100.0,100.0,100.0,G4,1697
8716912000008,871718518003012077,Emmastraat,8331EL,8331EL,STEENWIJK,19.0,100.0,100.0,100.0,G4,2265
8716912000008,871718518003012077,Julianastraat,8331EM,8331EM,STEENWIJK,17.0,100.0,100.0,100.0,G4,2157
8716912000008,871718518003012077,Julianastraat,8331EN,8331EN,STEENWIJK,13.0,100.0,100.0,100.0,G4,2152
8716912000008,871718518003012077,Julianastraat,8331EP,8331EP,STEENWIJK,17.0,100.0,100.0,100.0,G4,2139
8716912000008,871718518003012077,Prinses Margrietstraat,8331ER,8331ER,STEENWIJK,31.0,100.0,100.0,97.0,G4,1495
8716912000008,871718518003012077,Prinses Margrietstraat,8331ET,8331ET,STEENWIJK,28.0,100.0,100.0,100.0,G4,1046
8716912000008,871718518003012077,Prinses Beatrixstraat,8331EV,8331EV,STEENWIJK,23.0,100.0,100.0,100.0,G4,2100
8716912000008,871718518003012077,Prinses Beatrixstraat,8331EW,8331EW,STEENWIJK,22.0,100.0,100.0,100.0,G4,1383
8716912000008,871718518003012077,Looweg,8331EX,8331EX,STEENWIJK,14.0,100.0,100.0,100.0,G4,2189
8716912000008,871718518003012077,Onnaweg,8331EZ,8331GA,STEENWIJK,33.0,100.0,100.0,100.0,G4,1603
8716912000008,871718518003012077,Prinses Christinastraat,8331GB,8331GB,STEENWIJK,32.0,100.0,100.0,100.0,G4,2242
8716912000008,871718518003012077,Kampstraat,8331GC,8331GC,STEENWIJK,19.0,100.0,100.0,100.0,G4,1766
8716912000008,871718518003012077,Kampstraat,8331GD,8331GD,STEENWIJK,17.0,100.0,100.0,100.0,G4,1808
8716912000008,871718518003012077,Kampstraat,8331GE,8331GE,STEENWIJK,26.0,100.0,100.0,100.0,G4,1460
8716912000008,871718518003012077,2e Oostwijkstraat,8331GG,8331GG,STEENWIJK,23.0,100.0,100.0,100.0,G4,1626
8716912000008,871718518003012077,Oostwijkdwarsstraat,8331GH,8331GJ,STEENWIJK,22.0,100.0,100.0,86.0,G4,2425
8716912000008,871718518003012077,Stationsstraat,8331GK,8331GK,STEENWIJK,17.0,100.0,94.12,41.0,G4,6176
8716912000008,871718518003012077,Tramlaan,8331GL,8331GL,STEENWIJK,18.0,100.0,100.0,61.0,G4,3973
8716912000008,871718518003012077,Stationsplein,8331GM,8331GM,STEENWIJK,13.0,100.0,100.0,69.0,G4,4567
8716912000008,871718518003012077,J H Tromp Meestersstraat,8331GN,8331GN,STEENWIJK,11.0,100.0,81.82,55.0,G6,3372
8716912000008,871718518003012077,J H Tromp Meestersstraat,8331GP,8331GP,STEENWIJK,15.0,100.0,100.0,73.0,G4,2504
8716912000008,871718518003012077,Willem de Zwijgerstraat,8331GR,8331GR,STEENWIJK,10.0,100.0,100.0,80.0,G4,3608
8716912000008,871718518003012077,Willem de Zwijgerstraat,8331GS,8331GT,STEENWIJK,25.0,100.0,100.0,88.0,G4,2652
8716912000008,871718518003012077,Krimweg,8331GV,8331GW,STEENWIJK,31.0,100.0,100.0,94.0,G4,1988
8716912000008,871718518003012077,Looijersgracht,8331GX,8331GX,STEENWIJK,11.0,100.0,100.0,100.0,G4,1979
8716912000008,871718518003012077,Oosterstraat,8331HA,8331HA,STEENWIJK,11.0,100.0,100.0,82.0,G4,3934
8716912000008,871718518003012077,Oosterstraat,8331HB,8331HB,STEENWIJK,14.0,100.0,100.0,71.0,G4,2460
8716912000008,871718518003012077,Oosterstraat,8331HC,8331HE,STEENWIJK,27.0,100.0,100.0,74.0,G4,3534
8716912000008,871718518003012077,Oosterstraat,8331HG,8331HG,STEENWIJK,15.0,100.0,93.33,67.0,G4,3496
8716912000008,871718518003012077,Markt,8331HH,8331HH,STEENWIJK,10.0,100.0,100.0,80.0,G4,2844
8716912000008,871718518003012077,Markt,8331HJ,8331HJ,STEENWIJK,10.0,100.0,100.0,60.0,G4,3962
8716912000008,871718518003012077,Markt,8331HK,8331HK,STEENWIJK,12.0,100.0,100.0,83.0,G4,4820
8716912000008,871718518003012077,Onnastraat,8331HL,8331HL,STEENWIJK,12.0,100.0,100.0,83.0,G4,3220
8716912000008,871718518003012077,Onnastraat,8331HM,8331HM,STEENWIJK,11.0,100.0,100.0,45.0,G6,4929
8716912000008,871718518003012077,Onnadwarsstraat,8331HN,8331HP,STEENWIJK,18.0,100.0,100.0,78.0,G4,3052
8716912000008,871718518003012077,Molenstraat,8331HR,8331HR,STEENWIJK,15.0,100.0,100.0,93.0,G4,1997
8716912000008,871718518003012077,Scholestraat,8331HS,8331HS,STEENWIJK,22.0,100.0,100.0,59.0,G4,4548
8716912000008,871718518003012077,Molenwal,8331HT,8331HW,STEENWIJK,20.0,100.0,100.0,90.0,G4,1929
8716912000008,871718518003012077,Vrouwenstraat,8331HX,8331HZ,STEENWIJK,20.0,100.0,90.0,85.0,G4,2554
8716912000008,871718518003012077,Weemstraat,8331JA,8331JA,STEENWIJK,40.0,100.0,100.0,98.0,G4,1110
8716912000008,871718518003012077,Weemstraat,8331JB,8331JC,STEENWIJK,25.0,100.0,100.0,72.0,G4,3241
8716912000008,871718518003012077,Woldpromenade,8331JD,8331JD,STEENWIJK,13.0,100.0,100.0,62.0,G4,3032
8716912000008,871718518003012077,Woldpromenade,8331JE,8331JE,STEENWIJK,20.0,100.0,100.0,95.0,G4,2055
8716912000008,871718518003012077,Woldpromenade,8331JG,8331JG,STEENWIJK,10.0,100.0,80.0,80.0,G4,2225
8716912000008,871718518003012077,Woldpromenade,8331JH,8331JJ,STEENWIJK,32.0,100.0,100.0,94.0,G4,2265
8716912000008,871718518003012077,Korte Woldpromenade,8331JK,8331JK,STEENWIJK,19.0,100.0,94.74,100.0,G4,1724
8716912000008,871718518003012077,Kalverstraat,8331JL,8331JM,STEENWIJK,20.0,100.0,90.0,85.0,G4,2713
8716912000008,871718518003012077,Gasthuisstraat,8331JN,8331JN,STEENWIJK,31.0,100.0,100.0,97.0,G4,1428
8716912000008,871718518003012077,Gasthuisstraat,8331JP,8331JS,STEENWIJK,88.0,100.0,95.45,89.0,G4,1892
8716912000008,871718518003012077,Kornputsingel,8331JT,8331JT,STEENWIJK,15.0,100.0,100.0,73.0,G4,2106
8716912000008,871718518003012077,Prinsen Hoven,8331JV,8331JV,STEENWIJK,61.0,100.0,98.36,98.0,G4,1955
8716912000008,871718518003012077,Paardenmarkt,8331JW,8331JZ,STEENWIJK,32.0,100.0,100.0,91.0,G4,3216
8716912000008,871718518003012077,Goeman Borgesiusstraat,8331KA,8331KA,STEENWIJK,23.0,100.0,91.3,87.0,G4,2739
8716912000008,871718518003012077,Noordersingel,8331KB,8331KB,STEENWIJK,19.0,100.0,100.0,95.0,G4,2513
8716912000008,871718518003012077,Burg H Geerts Reinenstr,8331KC,8331KC,STEENWIJK,12.0,100.0,100.0,92.0,G4,2939
8716912000008,871718518003012077,Burg H Geerts Reinenstr,8331KD,8331KD,STEENWIJK,14.0,100.0,100.0,100.0,G4,2737
8716912000008,871718518003012077,Egbert Hiddingstraat,8331KE,8331KG,STEENWIJK,23.0,100.0,100.0,91.0,G4,2506
8716912000008,871718518003012077,Dr Berend ten Broeckestr,8331KH,8331KH,STEENWIJK,16.0,100.0,100.0,100.0,G4,1590
8716912000008,871718518003012077,H Coops Fledderusstr,8331KJ,8331KJ,STEENWIJK,18.0,100.0,100.0,100.0,G4,1682
8716912000008,871718518003012077,H v S de oude str,8331KK,8331KK,STEENWIJK,17.0,100.0,100.0,100.0,G4,2016
8716912000008,871718518003012077,Nicolaas ter Maethstraat,8331KL,8331KL,STEENWIJK,15.0,100.0,100.0,100.0,G4,2047
8716912000008,871718518003012077,Nicolaas ter Maethstraat,8331KM,8331KN,STEENWIJK,24.0,100.0,100.0,92.0,G4,2841
8716912000008,871718518003012077,Woldpoort,8331KP,8331KP,STEENWIJK,31.0,100.0,100.0,97.0,G4,2153
8716912000008,871718518003012077,Matthijs Kiersstraat,8331KR,8331KR,STEENWIJK,18.0,100.0,100.0,94.0,G4,2361
8716912000008,871718518003012077,Mr Hillebrand Tuttelstr,8331KS,8331KS,STEENWIJK,10.0,100.0,100.0,100.0,G4,2451
8716912000008,871718518003012077,Mr Hillebrand Tuttelstr,8331KT,8331KT,STEENWIJK,10.0,100.0,100.0,100.0,G4,1905
8716912000008,871718518003012077,Harmen van Swinderenstr,8331KV,8331KV,STEENWIJK,17.0,100.0,100.0,100.0,G4,2102
8716912000008,871718518003012077,Harmen van Swinderenstr,8331KW,8331LA,STEENWIJK,28.0,100.0,89.29,82.0,G4,2897
8716912000008,871718518003012077,Tukseweg,8331LB,8331LB,STEENWIJK,81.0,100.0,100.0,99.0,G4,1145
8716912000008,871718518003012077,Tukseweg,8331LC,8331LE,STEENWIJK,23.0,100.0,95.65,78.0,G4,3562
8716912000008,871718518003012077,Tukseweg,8331LG,8331LG,STEENWIJK,15.0,100.0,100.0,100.0,G4,2468
8716912000008,871718518003012077,Tukseweg,8331LH,8331LK,STEENWIJK,27.0,100.0,88.89,70.0,G4,4961
8716912000008,871718518003012077,Dolderweg,8331LL,8331LL,STEENWIJK,26.0,100.0,88.46,54.0,G6,4110
8716912000008,871718518003012077,Capellestraat,8331LM,8331LM,STEENWIJK,11.0,100.0,100.0,100.0,G4,1347
8716912000008,871718518003012077,Steenwijkerdiep,8331LN,8331LP,STEENWIJK,31.0,100.0,96.77,84.0,G4,2918
8716912000008,871718518003012077,Steenwijkerdiep,8331LR,8331LR,STEENWIJK,44.0,100.0,100.0,98.0,G4,1833
8716912000008,871718518003012077,Steenwijkerdiep,8331LS,8331LT,STEENWIJK,105.0,100.0,100.0,98.0,G4,1279
8716912000008,871718518003012077,Gedempte Turfhaven,8331LV,8331LV,STEENWIJK,20.0,100.0,85.0,100.0,G4,1286
8716912000008,871718518003012077,Lange Baan,8331LW,8331LW,STEENWIJK,29.0,100.0,79.31,69.0,G4,1902
8716912000008,871718518003012077,Doorloper,8331LX,8331LZ,STEENWIJK,40.0,100.0,90.0,100.0,G4,1700
8716912000008,871718518003012077,Nieuwe Onnastraat,8331MA,8331MA,STEENWIJK,40.0,100.0,100.0,100.0,G4,2009
8716912000008,871718518003012077,Nieuwe Onnastraat,8331MB,8331MB,STEENWIJK,11.0,100.0,90.91,100.0,G4,2145
8716912000008,871718518003012077,Nieuwe Onnastraat,8331MC,8331MC,STEENWIJK,48.0,100.0,100.0,98.0,G4,1428
8716912000008,871718518003012077,Wilhelminastraat,8331MD,8331MD,STEENWIJK,14.0,100.0,100.0,100.0,G4,1587
8716912000008,871718518003012077,Wilhelminastraat,8331ME,8331ME,STEENWIJK,16.0,100.0,100.0,88.0,G4,2804
8716912000008,871718518003012077,Westwijkstraat,8331MH,8331ML,STEENWIJK,27.0,100.0,100.0,100.0,G4,1460
8716912000008,871718518003012077,Tulpstraat,8331MN,8331MN,STEENWIJK,22.0,100.0,100.0,100.0,G4,1749
8716912000008,871718518003012077,Tulpstraat,8331MP,8331MP,STEENWIJK,22.0,100.0,100.0,100.0,G4,1821
8716912000008,871718518003012077,Gasthuislaan,8331MR,8331MR,STEENWIJK,14.0,100.0,100.0,100.0,G4,2297
8716912000008,871718518003012077,Gasthuislaan,8331MS,8331MS,STEENWIJK,14.0,100.0,100.0,93.0,G4,2435
8716912000008,871718518003012077,Gasthuislaan,8331MT,8331MV,STEENWIJK,34.0,100.0,100.0,91.0,G4,2004
8716912000008,871718518003012077,Gasthuislaan,8331MX,8331MX,STEENWIJK,13.0,100.0,100.0,77.0,G4,5196
8716912000008,871718518003012077,Gasthuislaan,8331MZ,8331MZ,STEENWIJK,26.0,100.0,100.0,96.0,G4,2232
8716912000008,871718518003012077,Irisstraat,8331NA,8331NA,STEENWIJK,48.0,100.0,97.92,100.0,G4,284
8716912000008,871718518003012077,Meidoornstraat,8331NB,8331NB,STEENWIJK,17.0,100.0,100.0,94.0,G4,3080
8716912000008,871718518003012077,Irisstraat,8331NC,8331NC,STEENWIJK,20.0,100.0,95.0,100.0,G4,719
8716912000008,871718518003012077,Irisstraat,8331ND,8331ND,STEENWIJK,19.0,100.0,100.0,100.0,G4,1943
8716912000008,871718518003012077,Bloemstraat,8331NE,8331NE,STEENWIJK,15.0,100.0,100.0,100.0,G4,1567
8716912000008,871718518003012077,Rozenstraat,8331NG,8331NG,STEENWIJK,20.0,100.0,100.0,100.0,G4,1442
8716912000008,871718518003012077,Rozenstraat,8331NH,8331NH,STEENWIJK,18.0,100.0,100.0,100.0,G4,1567
8716912000008,871718518003012077,Rozenstraat,8331NJ,8331NJ,STEENWIJK,16.0,100.0,100.0,100.0,G4,1580
8716912000008,871718518003012077,Rozenstraat,8331NK,8331NK,STEENWIJK,12.0,100.0,100.0,92.0,G4,2583
8716912000008,871718518003012077,Bloemstraat,8331NL,8331NL,STEENWIJK,23.0,100.0,100.0,100.0,G4,1502
8716912000008,871718518003012077,Acaciastraat,8331NM,8331NM,STEENWIJK,15.0,100.0,100.0,100.0,G4,1408
8716912000008,871718518003012077,Acaciastraat,8331NN,8331NN,STEENWIJK,13.0,100.0,100.0,100.0,G4,1382
8716912000008,871718518003012077,Acaciastraat,8331NP,8331NP,STEENWIJK,14.0,100.0,100.0,100.0,G4,1378
8716912000008,871718518003012077,Acaciastraat,8331NR,8331NR,STEENWIJK,17.0,100.0,94.12,100.0,G4,1372
8716912000008,871718518003012077,Lijsterbesstraat,8331NS,8331NS,STEENWIJK,15.0,100.0,100.0,93.0,G4,2416
8716912000008,871718518003012077,Lijsterbesstraat,8331NT,8331NT,STEENWIJK,15.0,100.0,100.0,100.0,G4,1544
8716912000008,871718518003012077,Verlaatseweg,8331NV,8331NV,STEENWIJK,13.0,100.0,100.0,100.0,G4,1723
8716912000008,871718518003012077,Verlaatseweg,8331NW,8331NW,STEENWIJK,16.0,100.0,100.0,100.0,G4,973
8716912000008,871718518003012077,Verlaatseweg,8331NX,8331NX,STEENWIJK,16.0,100.0,100.0,100.0,G4,762
8716912000008,871718518003012077,Verlaatseweg,8331NZ,8331NZ,STEENWIJK,16.0,100.0,100.0,100.0,G4,1210
8716912000008,871718518003012077,Verlaatseweg,8331PB,8331PD,STEENWIJK,37.0,100.0,100.0,92.0,G4,2775
8716912000008,871718518003012077,Verlaatseweg,8331PE,8331PE,STEENWIJK,14.0,100.0,100.0,100.0,G4,1575
8716912000008,871718518003012077,Verlaatseweg,8331PG,8331PG,STEENWIJK,11.0,100.0,100.0,100.0,G4,1814
8716912000008,871718518003012077,Verlaatseweg,8331PH,8331PJ,STEENWIJK,31.0,100.0,100.0,100.0,G4,909
8716912000008,871718518003012077,Aastraat,8331PK,8331PK,STEENWIJK,16.0,100.0,100.0,100.0,G4,1827
8716912000008,871718518003012077,Aastraat,8331PL,8331PL,STEENWIJK,10.0,100.0,100.0,90.0,G4,3169
8716912000008,871718518003012077,Aastraat,8331PM,8331PM,STEENWIJK,27.0,100.0,100.0,100.0,G4,1533
8716912000008,871718518003012077,Parkstraat,8331PN,8331PN,STEENWIJK,24.0,100.0,100.0,100.0,G4,1552
8716912000008,871718518003012077,Kanaalstraat,8331PP,8331PP,STEENWIJK,17.0,100.0,100.0,100.0,G4,1565
8716912000008,871718518003012077,Nicolaas Beetsstraat,8331PR,8331PW,STEENWIJK,30.0,100.0,100.0,100.0,G4,1682
8716912000008,871718518003012077,Vermeerstraat,8331PX,8331PX,STEENWIJK,16.0,100.0,100.0,100.0,G4,1330
8716912000008,871718518003012077,Vondelstraat,8331RB,8331RB,STEENWIJK,21.0,100.0,100.0,100.0,G4,1532
8716912000008,871718518003012077,Vondelstraat,8331RC,8331RD,STEENWIJK,26.0,100.0,100.0,100.0,G4,1288
8716912000008,871718518003012077,Frans Halsstraat,8331RH,8331RH,STEENWIJK,14.0,100.0,100.0,93.0,G4,5035
8716912000008,871718518003012077,Frans Halsstraat,8331RJ,8331RJ,STEENWIJK,16.0,100.0,100.0,100.0,G4,2164
8716912000008,871718518003012077,Rembrandtstraat,8331RK,8331RM,STEENWIJK,26.0,100.0,100.0,96.0,G4,1879
8716912000008,871718518003012077,Rembrandtstraat,8331RN,8331RN,STEENWIJK,13.0,100.0,100.0,100.0,G4,1493
8716912000008,871718518003012077,Rembrandtstraat,8331RP,8331RP,STEENWIJK,19.0,100.0,100.0,100.0,G4,1680
8716912000008,871718518003012077,Rembrandtstraat,8331RR,8331RR,STEENWIJK,13.0,100.0,100.0,100.0,G4,1251
8716912000008,871718518003012077,Jan Steenstraat,8331RS,8331RS,STEENWIJK,18.0,100.0,100.0,100.0,G4,1720
8716912000008,871718518003012077,Jan Steenstraat,8331RT,8331RT,STEENWIJK,20.0,100.0,100.0,100.0,G4,1989
8716912000008,871718518003012077,Admiraal de Ruyterstraat,8331RV,8331RX,STEENWIJK,26.0,100.0,100.0,96.0,G4,2125
8716912000008,871718518003012077,Piet Heinstraat,8331RZ,8331RZ,STEENWIJK,21.0,100.0,100.0,100.0,G4,1515
8716912000008,871718518003012077,Van Speykstraat,8331SB,8331SB,STEENWIJK,20.0,100.0,100.0,100.0,G4,1539
8716912000008,871718518003012077,Van Speykstraat,8331SC,8331SC,STEENWIJK,12.0,100.0,100.0,100.0,G4,1880
8716912000008,871718518003012077,Paul Krugerstraat,8331SE,8331SE,STEENWIJK,24.0,100.0,95.83,100.0,G4,1608
8716912000008,871718518003012077,Paul Krugerstraat,8331SG,8331SG,STEENWIJK,17.0,100.0,100.0,100.0,G4,1820
8716912000008,871718518003012077,Paul Krugerstraat,8331SH,8331SH,STEENWIJK,12.0,100.0,100.0,100.0,G4,2003
8716912000008,871718518003012077,Paul Krugerstraat,8331SJ,8331SJ,STEENWIJK,12.0,100.0,100.0,100.0,G4,1592
8716912000008,871718518003012077,Paul Krugerstraat,8331SK,8331SK,STEENWIJK,17.0,100.0,100.0,100.0,G4,1712
8716912000008,871718518003012077,Paul Krugerstraat,8331SL,8331SL,STEENWIJK,20.0,100.0,100.0,100.0,G4,1684
8716912000008,871718518003012077,W Stokvisstraat,8331SM,8331SM,STEENWIJK,24.0,100.0,100.0,100.0,G4,1531
8716912000008,871718518003012077,A van Olphenstraat,8331SN,8331SN,STEENWIJK,36.0,100.0,100.0,100.0,G4,1321
8716912000008,871718518003012077,Hildo Kropstraat,8331SP,8331SP,STEENWIJK,62.0,100.0,100.0,100.0,G4,1237
8716912000008,871718518003012077,Jan van Riebeeckstraat,8331SR,8331ST,STEENWIJK,22.0,100.0,100.0,100.0,G4,1722
8716912000008,871718518003012077,Jan van Riebeeckstraat,8331SV,8331SV,STEENWIJK,23.0,100.0,100.0,100.0,G4,1876
8716912000008,871718518003012077,Jan van Riebeeckstraat,8331SW,8331SW,STEENWIJK,14.0,100.0,100.0,100.0,G4,1597
8716912000008,871718518003012077,Jan van Riebeeckstraat,8331SX,8331SX,STEENWIJK,13.0,100.0,100.0,100.0,G4,1109
8716912000008,871718518003012077,Potgieterstraat,8331SZ,8331SZ,STEENWIJK,10.0,100.0,100.0,100.0,G4,1616
8716912000008,871718518003012077,Jacob Catsstraat,8331TA,8331TA,STEENWIJK,16.0,100.0,100.0,100.0,G4,1711
8716912000008,871718518003012077,P C Hooftstraat,8331TB,8331TB,STEENWIJK,18.0,100.0,100.0,100.0,G4,1685
8716912000008,871718518003012077,P C Hooftstraat,8331TC,8331TC,STEENWIJK,13.0,100.0,100.0,100.0,G4,1479
8716912000008,871718518003012077,P C Hooftstraat,8331TD,8331TD,STEENWIJK,12.0,100.0,100.0,100.0,G4,1639
